userId,productId,rating
A2DG0MT6A0EYXI,B000052XZP,4
AZW0RIARTTWWR,B000052XZP,2
A3CGZGJHYZCWY7,B000052XZP,4
A22TV0I07S8ZYC,B000052XZP,1
A2YLITAT4337XZ,B000052XZP,5
A1GH7N0IMER0AH,B000052XZP,5
A2SQCZQ5GY27X4,B000052XZP,5
A1L1S42BOGPF96,B000052XZP,4
A31DZYK9A75OB9,B000052XZP,5
A3V3XOM253W3TF,B000052XZP,5
A1JWRTP694WMUC,B000052XZP,2
A1DPE12WRGGDGB,B000052XZP,5
A3Q68TKJNUU7R6,B000052XZP,1
A2WCQQLGS0L1JY,B000052XZP,5
A383WSAYUK5UV6,B000052XZP,5
ANAQ4KOA7B32R,B000052XZP,5
A2ZINO5HQG0TMZ,B000052XZP,5
ABKWVXGMO9PBU,B000052XZP,1
A19GA0TOHVQLEI,B000052XZP,5
A22L7NIRDADRYZ,B000052XZP,5
A1USKLUWIIRCCA,B000052XZP,1
A1XFBJEVJHPXZS,B000052XZP,4
A2FQEIN3IPMQE,B000052XZP,5
A14W2GKUFFHM9U,B000052XZP,4
A2YXOHNKDU83G3,B000052XZP,5
A3B6UPGN7AAC4O,B000052XZP,5
A3H3ZNL9H4N8CF,B000052XZP,5
A237WRTPLHFUN2,B000052XZP,4
A32LR5QR5ORFXW,B000052XZP,5
A31K7HDP0F3SAH,B000052XZP,5
A2Q2RFLSA283VN,B000052XZP,5
A3EV788FCRKQYM,B000052XZP,5
A2XKF7ZIIC4P1N,B000052XZP,5
A8JY8RTEDNZ86,B000052XZP,4
AOUOM76MZWUEV,B000052XZP,5
A3FQ6S8ZN081T4,B000052XZP,3
AX53K9BNND4KL,B000052XZP,5
A1ER23A7CRR5S5,B000052XZP,5
AX9JPOI6HPAZH,B000052XZP,1
A3ST9ST6Y4G7H9,B000052XZP,2
A2WKF80HT1PMFO,B000052XZP,1
A2K4Q4I8MPUMQU,B000052XZP,5
A2DXF9BIKAC0MH,B000052XZP,5
A1RGAU7R465ODE,B000052XZP,4
A2ZN49R495OZEM,B000052XZP,5
A1QL5SGLP4VI34,B000052XZP,1
A3NTO58O7KI0X9,B000052XZP,5
A14XB1MPR5SOMO,B000052XZP,5
A1CUY7W638LPYE,B000052XZP,4
AA6OIA1T5DU6Z,B000052XZP,5
ACXKQG1AOCYZM,B000052XZP,5
A21LGS1EXPRPF9,B000052XZP,4
A1HJ16S5PKAOZK,B000052XZP,1
A2SRVDDDOQ8QJL,B000052XZP,5
A18JUJGV2CCRZ3,B000052XZP,3
A1OPS82JZC5CZD,B000052XZP,5
A2NV8X9LOPF6UV,B000052XZP,5
A14WOEZ3FEMYD8,B000052XZP,5
A15Y2YCUURQL6Z,B000052XZP,4
A1OIPMH4ZXX2OF,B000052XZP,1
AEQTRHWUWQ6HT,B000052XZP,5
A1PQSOCERZEZNQ,B000052XZP,3
A3T896ARC9RTAJ,B000052XZP,1
AFZSVHBQIO93,B000052XZP,1
A2BBWGRN22FGZE,B000052XZP,1
A1DCU84LJH8KFT,B000052XZP,5
A3Q1ZS90P8R6SU,B000052XZP,3
A3MTLLVGV6YJB4,B000052XZP,5
A2ROWOTLBF0IGL,B000052XZP,4
AS89WBNH7FXIN,B000052XZP,4
ANG4C00QBELYM,B000052XZP,4
A3H24GT97NXFY8,B000052XZP,5
ACMOKVGKHW7C7,B000052XZP,5
A2NB2BKTJZNOD4,B000052XZP,5
AG8AF9U9VCSJH,B000052XZP,5
A33AA50VL0WXZG,B000052XZP,5
A116I5HYJ8LXG6,B000052XZP,1
A3JZ19BVFZ47QV,B000052XZP,5
A1QZ4XTX23LL9U,B000052XZP,5
A28TM9QPJXRZI0,B000052XZP,5
A2Y17UITAFQ927,B000052XZP,1
A2HINLRLDM07AX,B000052XZP,5
A1IZDZNMTTO4ZH,B000052XZP,4
A20M36X6UI7B8E,B000052XZP,5
ATGJQMIAJRS1Q,B000052XZP,4
A28FQK675PQ9C5,B000052XZP,5
AZ8XPAPU73QKU,B000052XZP,5
A1MF952KI3WBZY,B000052XZP,5
A3DVRQSKCLLLBP,B000052XZP,5
A3V5JJF982NS48,B000052XZP,1
A6SSGA77YLMOM,B000052XZP,1
A11B1AGXKHS27L,B000052XZP,5
AFQZT1RQVEOOX,B000052XZP,5
A3AG0IB1RRTYJW,B000052XZP,4
A2UUS26OISLDOZ,B000052XZP,5
A1Q3V0CHTNSFEQ,B000052XZP,5
AFRJQ3RK97DK9,B000052XZP,3
AXMI2L955OIYD,B000052XZP,5
AZ1NSCXQKRGUH,B000052XZP,5
A2F317710LVSL3,B000052XZP,2
A2DCSXDOXAUNRJ,B000052XZP,5
ACMRHVPXBYWIX,B000052XZP,4
A1KZ0RDJZQSY4O,B000052XZP,5
A1HDY44M3NIT4R,B000052XZP,5
APXIM453K3J9J,B000052XZP,5
A1VNZ3ET7PD1,B000052XZP,5
A3R73CYJVN0I2Q,B000052XZP,4
A3V8EUSW1ITAJV,B000052XZP,1
A2B7BUH8834Y6M,B000052XZP,5
A2948QWE72VNMQ,B000052XZP,2
A3FF6CWXBMKJHF,B000052XZP,5
A2BILUPJR1QK94,B000052XZP,2
AVJHUXVPE1DMZ,B000052XZP,5
A16PHB35ZTL2GO,B000052XZP,4
A1HEOZJEH47SQP,B000052XZP,5
A28GA7U9ODX6C8,B000052XZP,2
A1JPNQDPXWI9PF,B000052XZP,5
A33E1VVUQT43T6,B000052XZP,5
A17N2QRKHQ735Z,B000052XZP,1
A1EGY4S4KS5O92,B000052XZP,5
A2EO5I5AN8ZAWN,B000052XZP,2
ANVRJJ2PYFWTX,B000052XZP,5
ACQ1ZTIAXOBNW,B000052XZP,5
A33PVCHCQ2BTN0,B000052XZP,5
AX0W0RBAT1U5P,B000052XZP,5
A4ZAYGW831ZGI,B000052XZP,5
A33NK5A93KYY18,B000052XZP,5
A26GD7O74RXO5U,B000052XZP,4
AJH1W7OZFOQOV,B000052XZP,1
A1I23JXTA2S26Y,B000052XZP,1
A2M02TL1Q0DP5N,B000052XZP,5
A38WWMXS79XUQ,B000052XZP,3
A3D56ZP414BSYM,B000052XZP,1
AOH2G25W8VIH8,B000052XZP,4
A29MELWFWIMA97,B000052XZP,4
A3EXX27AG2ME73,B000052XZP,3
A2OP2CSTX6AKMC,B000052XZP,4
A3SNKT328SFDP0,B000052XZP,4
AD97051316Y60,B000052XZP,5
A2SHDKBQI0C154,B000052XZP,5
A2DYSEWC611N2X,B000052XZP,5
A103FNP25GNMPH,B000052XZP,5
A2QXCIS1LFQ03U,B000052XZP,5
A18QNNV7OZCE6Y,B000052XZP,5
A2651ZXBNPFTSZ,B000052XZP,4
A2ESA1VGMHQGYZ,B000052XZP,5
A174U71I3NP4SP,B000052XZP,5
A2W9J3QQYHLX6S,B000052XZP,5
A28621TSIR5EOG,B000052XZP,5
A3TQGJS4RKXIS4,B000052XZP,5
ABGTI80PCPVZD,B000052XZP,5
A36FZLWNAOB2RN,B000052XZP,5
AWP7ZZU84TGFD,B000052XZP,4
A3UE28QI4CMRRL,B000052XZP,5
APBEP2EXGI6OW,B000052XZP,5
ARJTZ51250146,B000052XZP,1
AMCPTON572D5Y,B000052XZP,3
A3I2O09MBTDSEX,B000052XZQ,5
A2LL0FGGA84TR8,B000052XZX,5
A38YS0023YIYD2,B000052XZX,5
A1YT6IFH1U3YJW,B000052XZX,5
A17OS3OZ12OE84,B000052XZX,5
A1TF7J7NKQX29C,B000052XZX,4
A15NF2USUI0WGS,B000052XZX,5
A316X08W2KW53I,B000052XZX,5
A2YBHNCDU8OSAS,B000052XZX,5
AC3WM8RODP47A,B000052XZX,5
A2YS9DNDQEZ45J,B000052XZX,5
A3UDZACELZK6,B000052XZX,4
A3GMHOF77CT1HR,B000052XZX,4
A3JZWBOF4RNJF1,B000052XZX,5
AOEG51XA9X3XE,B000052XZX,5
AQLBICYNR2YNP,B000052XZX,5
A3KRQ1VOJDCVB8,B000052XZX,5
A3MTGS5HV11NYS,B000052XZX,2
A1WLVR8F7C8X9Q,B000052XZX,3
A1OKKJBQ0DPFTB,B000052XZX,2
A22NH69NM8JHG0,B000052XZX,2
A2P99LRDXBF8NF,B000052XZX,4
A2A9KQ3L1R7DBJ,B000052XZX,4
A2MKVRL81XUUOP,B000052XZX,1
A1JJGNE4LAJQBU,B000052XZX,5
A35MCE6SC0UVJ1,B000052XZX,3
A1U90MYVSLLFI1,B000052XZX,4
ATJR5NDZTLBC2,B000052XZX,5
AAPS7HG9QGDA6,B000052XZX,5
A3023P506POH9W,B000052XZX,3
A373DEIH9BXSNZ,B000052XZX,4
A2AG1HX4S11ZOW,B000052XZX,5
A3HPWCO03NENL4,B000052XZX,5
A1SYBK9AW2FXYT,B000052XZX,3
A1YLTV723TE4WM,B000052XZX,5
AS2J6F9MTSDMK,B000052XZX,4
AUGF3L8WT4X32,B000052XZX,4
A18PBX3NYCCJI9,B000052XZX,4
A3V952KFGD53MV,B000052XZX,5
A1IHXEZMUCNOGQ,B000052XZX,5
ACGGRRY80MVIM,B000052XZX,5
A2WLS9YG586H7G,B000052XZX,5
A31TVI6YHIQZ34,B000052XZX,4
A3JOVOKUKWLNLN,B000052XZX,5
A2FQDQNY0ZDNI7,B000052XZX,3
A3VU2J7G0U35AU,B000052XZX,5
A3B3BZ2AAE7O9V,B000052XZX,5
AA4EQWUDL7TXL,B000052XZX,5
A2GIQXACGO5GXU,B000052XZX,2
A1EIKQ8G2F7TWH,B000052XZX,4
A1DHKKNNW6H783,B000052XZX,5
A1V6YTA3CXEC3Q,B000052XZX,5
A14APV1L3HF3TW,B000052XZX,5
A1XFBJEVJHPXZS,B000052XZX,5
A289BHQ5AG9NXO,B000052XZX,5
AIQU2L38AS930,B000052XZX,5
AUGEZFYPPGTHT,B000052XZX,4
A330WA87Q307UE,B000052XZX,3
A38T55CCT4B3E6,B000052XZX,3
AUQH27M1N4TUK,B000052XZX,5
A2BVZYPEY5BQHD,B000052XZX,5
A2H99REXXBEO7I,B000052XZX,5
A2VKLURACT04J5,B000052XZX,5
A36FO8O98GJIW8,B000052XZX,5
A1BHOF4PPTFTYN,B000052XZX,4
A9P3JKJRPLT2R,B000052XZX,5
A1BZ6YPVH0109N,B000052XZX,5
A2SRVDDDOQ8QJL,B000052XZX,5
A1PFUTPW3KHZ7K,B000052XZX,5
A2NOGPFW4FGPH4,B000052XZX,5
A3KV3DE093L1OQ,B000052XZX,5
AHNQ1JNX52P01,B000052XZX,5
A1I4CP00MIIJJJ,B000052XZX,4
AKUJI8ZQV6F2M,B000052XZX,5
A2DRQB8K8IP54K,B000052XZX,5
A1K5RWD7XDKKA8,B000052XZX,5
A3J1NV9I9PHCRU,B000052XZX,5
A2CIWU4ZKMZ4U6,B000052XZX,4
A1JAP2M2ETFTDW,B000052XZX,4
A19KPGWUK0VFRL,B000052XZX,5
A1HC37MA582B3S,B000052XZX,1
A21CK5ZZM6SCM5,B000052XZX,5
AIBGO4C0CJ0LT,B000052XZX,5
A1Y3QKMCHRT73Y,B000052XZX,4
A34NB82XZ0PE4E,B000052XZX,1
A30X2MHU0YD79Y,B000052XZX,3
A1HHC1QYMRURKJ,B000052XZX,5
A3G34ODNCQPQZB,B000052XZX,4
A1VU1FINM5IFED,B000052XZX,2
A38KRRY00H5TEY,B000052XZX,5
A1JFFG7VZIP12Y,B000052XZX,5
A1WAXDASD47Y3C,B000052XZX,5
A13OAHSQGLTSLO,B000052XZX,5
A3226IIQ1WOQHR,B000052XZX,4
A3TA1NEUEZG7JN,B000052XZX,4
A3VREJKAHER8NH,B000052XZX,1
A1TWQWI9GLW278,B000052XZX,4
AQU937NKKMFIP,B000052Y0B,5
AE8ZPSRDUKMN7,B000052Y0B,5
A1L43KWWR05PCS,B000052Y0B,5
A3LG8C6HBFJZG9,B000052Y0B,5
A28N4CU9FK5W86,B000052Y0B,3
A2M7HNP80JI13D,B000052Y0B,4
A21XZ829ISM2H,B000052Y0B,5
A2Z9CSFKY23V09,B000052Y0B,5
A1O1HWFO5Q9PJ0,B000052Y0C,4
A10VHUAC0X2BJS,B000052Y0C,4
A1XM2BBY08GZLE,B000052Y0C,4
A1VTF2QODRC6GM,B000052Y0C,5
A3TAWG88V9AXYP,B000052Y0C,4
AJ9KL3TUGEIR2,B000052Y0C,4
A1E07V3MY4Y1UY,B000052Y0C,5
A30UPXYUYAMS8V,B000052Y0C,2
A1KT19TDP9VE63,B000052Y0I,5
AD2V0MV3A6CMI,B000052Y0S,5
A3MG2ME0SETH33,B000052Y0S,5
A32IAUSTE4VARV,B000052Y0S,5
A24NHDHXJ42KJF,B000052Y0S,5
A2EW639A50HHVO,B000052Y0S,2
A3ASA24K5VGH03,B000052Y0S,5
A2L004AQRNHPRR,B000052Y0S,4
A38GU3KGQPGFDY,B000052Y0S,4
A8VB7R13AT3N7,B000052Y0S,5
A1ZRA3PUTQDYG6,B000052Y0S,5
A152EROVYYDYG5,B000052Y0S,5
A1DF125GH96EU8,B000052Y0S,4
A1WB713M8OZ0N7,B000052Y0S,2
A2HNASPU7NVTD8,B000052Y0S,2
ATCRKJ43K9PY,B000052Y0S,4
A3U6E2SHV0VO1M,B000052Y0S,4
A3FE6FZNJ90P1Q,B000052Y0S,5
A31WS26H5EWB98,B000052Y0S,5
AT6EVHGBS0VTP,B000052Y0S,5
A386ELR8MIGS3F,B000052Y0S,5
A2W42V3LF0SQ96,B000052Y0S,5
A3RFNNT7RR6GZR,B000052Y0S,5
A4QUN3WR6VE09,B000052Y0S,5
A1S6I338KG5ZZS,B000052Y0S,5
A2YVK1OKLOXJIF,B000052Y0S,5
A12QSRKC8BF12J,B000052Y0S,4
A3MW876EZJMTHH,B000052Y0S,5
AODAZDZG29IQL,B000052Y0S,5
A97VI7HESXFYF,B000052Y0S,4
A3A8M5AAKOLZMJ,B000052Y0S,5
A1VK203KQAOFTA,B000052Y0S,5
A32GVOREI5QM4X,B000052Y0S,5
A17L4VV9RMO78U,B000052Y0S,1
A3NK7CWOD6QY5G,B000052Y0S,4
A273M7G3XJIV63,B000052Y0S,5
A3GXEH8OOCXEGC,B000052Y0S,2
A1G4DLQSP6CHF2,B000052Y0S,5
A2KW7MY544J8BN,B000052Y0S,3
A3T12P3U4RN80C,B000052Y0S,5
AUCPJ4XZUQKXS,B000052Y0S,4
AVDLGI6DJ29OX,B000052Y0S,3
AI333SYA2RJ7I,B000052Y0S,3
A2QTSX8N2JVSA1,B000052Y0S,2
A1HOG953N8C0SZ,B000052Y0S,5
A3TUEM40WFI13V,B000052Y0S,4
AKT2EVVJP7VBN,B000052Y0U,1
A2O9UK5B50KKYB,B000052Y0U,5
ACNMIB4EHVQSY,B000052Y0U,5
AWRJHZKHM4MVD,B000052Y0U,5
A2R6RA8FRBS608,B000052Y0U,5
AYW5SURUYASMX,B000052Y0U,1
A2TWLAHVX2YT4H,B000052Y0U,4
A1GZ01U7U53C4V,B000052Y0U,1
AXPZA05SD42F2,B000052Y0U,1
A3T011OPLWHBHN,B000052Y0Y,1
A1BHCE2409B5QF,B000052Y1M,5
AK7CAW3N1XZV6,B000052Y1Q,5
A3H4Z14E7L4KQJ,B000052Y1Q,5
AH5C99F8NCGNN,B000052Y1Q,5
A2RE09SN5N8B8F,B000052Y1R,5
A28GZKUC2JW2GO,B000052Y21,1
A1XKRY62UBHZEQ,B000052Y21,5
ATAYYBN4JHTJP,B000052Y21,5
A1VP6NJPWF7IGV,B000052Y21,5
A24FJ4LYP2GT4R,B000052Y21,5
A1BV7EK9CW23Z6,B000052Y21,5
A2JFCKRB87QECG,B000052Y21,5
A3IN19C0SSQDTF,B000052Y21,5
A3DL1B6H1OPAQZ,B000052Y21,5
A3GXR73N8Y4YSQ,B000052Y21,5
A1F943Y2EDQMFF,B000052Y21,5
A5T3C5IY238TM,B000052Y21,5
A1RGGKZ5K2683S,B000052Y21,5
A2QM0OT9754OXC,B000052Y21,5
A3J4XBS0CK44N1,B000052Y21,5
AAJS4KSFC1BTI,B000052Y21,5
A2KV7V6HQ3FZAM,B000052Y23,4
A36RVOWCBJXQBW,B000052Y23,3
A1K5JVMKAMYGJJ,B000052Y23,4
ASB72ELE87LYO,B000052Y23,5
AFLCKDFPYGTOE,B000052Y23,5
AJQ53OSTIYXIO,B000052Y23,5
A8H75UIEXDFD0,B000052Y23,4
A6MEXJZQQWBKQ,B000052Y23,4
A1F943Y2EDQMFF,B000052Y23,3
A1DOL30EI6J4ZG,B000052Y23,5
AI2L1PLDA3GMQ,B000052Y23,5
A3DOORYGNWBUDU,B000052Y23,3
AC8908JJFDLZR,B000052Y23,5
A3TBOUKCZMCCEJ,B000052Y23,5
A328B10KV23IB5,B000052Y23,5
A2YGNZTT0F1QHC,B000052Y23,5
ANVU1H7B71FSF,B000052Y25,1
A2F1DXXPWCE98H,B000052Y25,4
A2QG0KKKVFD2AB,B000052Y25,1
A255NOM881N09B,B000052Y25,5
A2JN2DOBIQU19W,B000052Y25,5
A115SU4U83FCI1,B000052Y25,5
A2KTFTRTY0ONWF,B000052Y25,2
AHRDV8PEA4M0J,B000052Y25,5
A1T2RBN3ALKMK0,B000052Y25,4
AV2DS88I4F3D0,B000052Y25,3
A3ACZNBVZ4BHZL,B000052Y25,4
A20ATQOACHEOKV,B000052Y25,5
A2I17ZCJKRNIXZ,B000052Y25,5
A27C8FYH1DOJDU,B000052Y25,5
A1CWT649H8PJVT,B000052Y25,5
A3NP88LG9A1A14,B000052Y25,5
A2R1V1PASFTOZM,B000052Y25,5
A1C6HDDRSPKZZP,B000052Y25,5
A2J74OWLLKP7RG,B000052Y25,5
AFIMYGUQ1TX40,B000052Y25,4
A11LLO90PQ3NA1,B000052Y25,1
A1B7LFJ6JOWQ3C,B000052Y25,2
A9FTEF9V6UH59,B000052Y25,5
A26072X4UIXAG0,B000052Y25,5
A10BXWWQPUDNCW,B000052Y25,5
A1C47AM9F66KMI,B000052Y25,5
A21TSRMPMWHPK9,B000052Y25,5
AZGNXVV2ENZW8,B000052Y25,1
A2T5V0H61HE6E6,B000052Y25,1
A3159KYGGXT6G7,B000052Y25,5
A2FPJG4OZMWT4Q,B000052Y25,5
ASJSWPSS6LD63,B000052Y25,5
A1SOJD1BU7XZAO,B000052Y25,5
A2THS53AK0DPTL,B000052Y25,4
A2N8S77H8HEP4,B000052Y25,5
A27CWDFARIXMXF,B000052Y25,4
A1A4V0X4A2PFTD,B000052Y25,5
A39ULNFL84RCKV,B000052Y25,5
A1D7BE64YN2U66,B000052Y25,4
A1BHZ3BN38NI59,B000052Y25,5
A2GY1L04WN9G6E,B000052Y28,3
AJDC1ZENAWXED,B000052Y2A,1
AA7TK4OYXD864,B000052Y2F,5
A278HAVD0GW8ZY,B000052Y2F,5
A2ZP3XADR81D5L,B000052Y2F,5
A16WAEUI2S99PH,B000052Y2F,5
A2JVL789OI06KR,B000052Y2F,5
A2XWDYG1EQZV8C,B000052Y2F,5
A3S13LMHK1ALP2,B000052Y2F,5
APG4YVSUN3T6S,B000052Y2F,5
A22CW0ZHY3NJH8,B000052Y2F,1
A19TU4TXJXMLXB,B000052Y2F,5
A24MPJCBR72LP,B000052Y2F,5
ASVD6JWREDUGZ,B000052Y2F,1
A29LB4MBO530O9,B000052Y2G,4
A297JFQM8Z7MRQ,B000052Y2G,5
A3P3OH7NWIZCZN,B000052Y2G,5
A2ND7MF3Y0C40H,B000052Y2G,5
A2MA3DA2U6US0D,B000052Y2G,2
ALV13ACPIICBZ,B000052Y2G,3
A27E44IWS3B7VD,B000052Y2G,1
A3HUY7676KLE4U,B000052Y2H,5
A1MOP7FAR998KX,B000052Y2H,4
A277G4OO6H548F,B000052Y2K,5
A3LG2YQLNC9TPG,B000052Y2K,5
AUYXVI79B0L6Q,B000052Y2K,5
A1JAXOJQG2QTIP,B000052Y2K,5
ARF6NZ2PH6MCB,B000052Y2K,5
A35PUZNLJ8CF95,B000052Y2K,5
A3QJ8QMN9YQMEY,B000052Y2K,5
AMGFO1E44QYTO,B000052Y2K,1
A28AUR5E9BDJWN,B000052Y2K,5
A1FGEAEGWVYJ2I,B000052Y2K,4
A3STACVMGCID6C,B000052Y2K,5
A2HJCDNBJ1MDNR,B000052Y2K,5
A3GLQUPZ9YY87I,B000052Y2K,5
A2B03NCN28D1S4,B000052Y2K,5
A1R2WP1CMA6O96,B000052Y2K,5
A3L3NZLXDRMIV2,B000052Y2K,5
A32299Y1KQN1X2,B000052Y2K,5
AUQH27M1N4TUK,B000052Y2K,5
A26B5ZG6E7NIOE,B000052Y2K,5
A1X01FQYZX7L07,B000052Y2K,5
A1O7O0UPX9WGCV,B000052Y2K,5
ANOJX4RAUJ9HL,B000052Y2K,5
AWZASPD5IOUKJ,B000052Y2K,4
A1FEDS96HB8LQL,B000052Y2K,5
A2BZ7LJ395NQOF,B000052Y2K,3
AYFG1JNKKJV6N,B000052Y2K,5
A1MZDA5LXRJUHT,B000052Y2W,1
AFQS0LUKK9L5I,B000052Y2W,5
AR8JPS7V2RJLT,B000052Y2W,4
AWIRYTU5UVEX3,B000052Y2W,4
A1KGVDGS4753UJ,B000052Y2W,5
A39HMNE0XY13X,B000052Y2W,1
A1DF125GH96EU8,B000052Y2W,2
AO6BHDWBSZ9IB,B000052Y2W,2
A3VS3XBJ0SPC63,B000052Y2W,5
A3MW876EZJMTHH,B000052Y2W,5
AY4CUHRCHB2F7,B000052Y2W,5
A3PE13MHOG6AKO,B000052Y2W,4
A97VI7HESXFYF,B000052Y2W,4
A1ZDWC58CNRQ9C,B000052Y2W,4
A3ALPFWB5TEXNH,B000052Y2W,5
A1YTI8RINAM2DR,B000052Y2W,5
A18CL73MAOOP78,B000052Y2W,5
A2H31QT32PFFH5,B000052Y2W,3
A1K5DUV1L52MUD,B000052Y2X,5
A17PKDCPST5SUE,B000052Y2X,3
A1QGMJ8FM092Z,B000052Y2X,5
A3SBL75CSO5PUK,B000052Y2X,5
AB46DZ3K93F5O,B000052Y2X,5
A3QASHWNURQ8XL,B000052Y31,5
AZG4Z8O02E9H4,B000052Y31,5
A38N61U276O0JU,B000052Y31,1
A1SZC1AHAX7S3T,B000052Y31,5
ABO9NFGWIGRS8,B000052Y31,1
A1JYSNY492H7CE,B000052Y31,5
A2KGPKMTO9J0DE,B000052Y31,4
A2F13OQB4OFXDP,B000052Y31,5
A3HVU76DXHFQ2Y,B000052Y31,5
A10GWAQMDTYJRS,B000052Y31,4
A2MZAJZYY4TDU8,B000052Y31,1
A3CCOK21PN7DZM,B000052Y31,5
AIXZ215R8N4KY,B000052Y31,5
A2WA05GLJ27H5R,B000052Y31,5
A34FN1O4EGYWTT,B000052Y31,5
A3K8JFP2E6INGR,B000052Y31,5
A1JNCX46PMQLTX,B000052Y31,5
A1ZI32GAIXO3BH,B000052Y31,1
ALZME9FIQ5E8P,B000052Y31,5
A394QOHL7DXFGF,B000052Y31,4
A1EOCB6AZIUDO3,B000052Y31,5
A1R36UI69TDM9T,B000052Y31,5
A3LNZZY0SC8723,B000052Y31,4
A1GQHU5PO22ONZ,B000052Y31,5
A2T19G19D91EA2,B000052Y31,3
A1KMKEEU4RJ4BN,B000052Y31,2
A1X4OXINKWBJ6Y,B000052Y31,5
A22CP5Y1L5SPRU,B000052Y31,5
A3G5R38VD4CRET,B000052Y31,5
A2TAFW6CMIY4JC,B000052Y33,5
A309PFW8T6DMMZ,B000052Y33,5
A39LZ7WROCO1YE,B000052Y33,5
A3M0GTCPAHF32A,B000052Y33,4
A1ZB94GCF42W2Y,B000052Y33,5
A112TFLXGBF6NI,B000052Y33,4
A30Z91S0NCZXW1,B000052Y33,5
A1F1KIDNQ4A19P,B000052Y33,3
A1IABAQAY110U4,B000052Y33,3
AWH6UWQLRG7OD,B000052Y33,4
A1B6MVLA554VC5,B000052Y33,2
A293BFJ2SM04LE,B000052Y33,5
A1G31IB5FZT8EE,B000052Y33,5
A30MNRN5J3DUA0,B000052Y33,1
A3NM7Y5IAD51RE,B000052Y33,4
A2J6W7OS5EAXCJ,B000052Y33,5
AZ7UGIC7OWVV0,B000052Y33,4
A2OGHU2M0S29G2,B000052Y33,5
A14EY85HLCGW2P,B000052Y33,5
ATYRZ4PDK9APF,B000052Y33,5
A3CG5J0VFSZ9HB,B000052Y33,5
A2VUOEVI4PVPLI,B000052Y33,1
A36ET1TFU3F7FF,B000052Y33,5
A2ZPR431TB6IKQ,B000052Y33,5
A39GHEDB37LRWN,B000052Y33,5
A1JRZ84LBS876F,B000052Y33,3
AKTO89JJRMA3U,B000052Y33,5
A2QZBVNCUT4CYG,B000052Y33,5
A3NYO0UB2FOXJP,B000052Y33,5
A281NPSIMI1C2R,B000052Y33,5
A1BGFNY31NTL4M,B000052Y33,5
AWGB2LABTT7X,B000052Y33,1
AW13FFDXLY95G,B000052Y3V,2
A2XWTRVP32BO4H,B000052Y3V,4
A38M36ERR1Z8SB,B000052Y3V,5
A1RUDESP51NCZQ,B000052Y3V,4
A2LSFH5LFXLY9G,B000052Y3V,3
A1WI5O1SNW51Q4,B000052Y3V,4
A2MRKOBQH8CS5G,B000052Y3V,5
A2ITG0UVTUQE1A,B000052Y3V,3
A2GNDQS5VHNID8,B000052Y43,1
A1P4F6HIXU6WYE,B000052Y43,4
A2Y2BV6ZG5F6PM,B000052Y5F,4
A3UQFOITFYHY8F,B000052Y5F,5
A2DL1WQB4CFJ55,B000052Y5F,2
A7RSK5VUN9BH8,B000052Y5F,5
A2UTZ5J2O9RXVK,B000052Y5F,2
A1WHLPQ8VO0ZG3,B000052Y5F,5
A2KRINBB9OMTUG,B000052Y5F,5
A2ZCZMSZOOW7XS,B000052Y5F,5
A1CSB9FS3SLHJO,B000052Y5F,5
A1SY00YCHB5T0P,B000052Y5F,5
A3OLS8QIMY83FV,B000052Y5F,5
A2C8R0MU9L39O2,B000052Y5F,5
A2OQB1BU1Y4FXC,B000052Y5F,4
A201ORWJWO4XCI,B000052Y5F,5
A100UD67AHFODS,B000052Y5F,5
AAZQ1XIH59FPF,B000052Y5F,5
AI7AP0BNO2W80,B000052Y5F,5
A1ZJJ5Q5Q1B7E6,B000052Y5F,4
A2HFKCU36AL5GG,B000052Y5F,5
A1BO0E8AYGA02C,B000052Y5F,3
A2760JVSW8Q8ZZ,B000052Y5F,5
A2MDCECF6DJRKS,B000052Y5F,2
A3C0RJHV2BZR7J,B000052Y5F,5
A2MBRTJ6C6JSR2,B000052Y5F,5
A1CVNUCBC5TO1Z,B000052Y5F,5
A3LI4IC48Z74WA,B000052Y5F,5
A2KZRED7T239UP,B000052Y5F,5
A282SV3AIUE154,B000052Y5F,5
A16660UZT95ENR,B000052Y5F,5
A10P2V5L3MBT9P,B000052Y5F,5
A1QP17D4X705C,B000052Y5F,5
A74LJVIHX2XZN,B000052Y5F,5
A2KF6TT9YVFB3S,B000052Y5F,5
APKTJBACW50GG,B000052Y5F,5
A2LZ83N1WLMIFA,B000052Y5F,5
A14O1QE3DANNCF,B000052Y5F,1
A35Z79KY3W7QYA,B000052Y5F,5
A3BW20IBFO2EFX,B000052Y5F,4
A1GLV50V152AN9,B000052Y5F,5
A1A050ULQ8OOIR,B000052Y5F,5
AZ5WZAYDQ2NOT,B000052Y5F,5
A2M8WUDB2GQK6E,B000052Y5F,5
A3M557SS98AW7J,B000052Y5F,5
A383J2B4YZQ3C5,B000052Y5F,3
A19KKTST7YYHZM,B000052Y5F,2
A3283LC4LKDETW,B000052Y5F,5
A3W093BWS283BR,B000052Y5F,5
A1GCOURMTPXKWI,B000052Y5F,3
A3BO1VM9CSCWW1,B000052Y5F,5
A237PBBYVC5ER,B000052Y5F,4
A1K36U9PF3DGO5,B000052Y5F,3
A3CHG2CGOV75QK,B000052Y68,3
AICC1R30KLRU8,B000052Y68,3
A1JP6ZX50F4U1M,B000052Y68,5
